year,sex,age,correction,type
2013,M,38,-0.3271304614473421,prevalence
2014,M,38,-0.32648624794672165,prevalence
2015,M,38,-0.3258475279605576,prevalence
2016,M,38,-0.3252167939723479,prevalence
2017,M,38,-0.32459651901388387,prevalence
2018,M,38,-0.32398924360963127,prevalence
2019,M,38,-0.3233974561505757,prevalence
2020,M,38,-0.32282375684448206,prevalence
2021,M,38,-0.32227059349511555,prevalence
2022,M,38,-0.32174040686941763,prevalence
2023,M,38,-0.32123559963097587,prevalence
2024,M,38,-0.3207584819758807,prevalence
2025,M,38,-0.32031123768136566,prevalence
2026,M,38,-0.32031123768136566,prevalence
2000,F,39,-0.3299973630572749,prevalence
2001,F,39,-0.3291347953163242,prevalence
2002,F,39,-0.3282668816774893,prevalence
2003,F,39,-0.32739911741434496,prevalence
2004,F,39,-0.3265373138651429,prevalence
2005,F,39,-0.3256875411036787,prevalence
2006,F,39,-0.3248559152608926,prevalence
2007,F,39,-0.3240487646252629,prevalence
2008,F,39,-0.3232724232393596,prevalence
2009,F,39,-0.32253311164700094,prevalence
2010,F,39,-0.32183703182757495,prevalence
2011,F,39,-0.3211899911078072,prevalence
2012,F,39,-0.3205976032106584,prevalence
2013,F,39,-0.3200650694640733,prevalence
2014,F,39,-0.31959713449290755,prevalence
2015,F,39,-0.3191980191354375,prevalence
2016,F,39,-0.3188713604543814,prevalence
2017,F,39,-0.31862015984120634,prevalence
2018,F,39,-0.31844674008900836,prevalence
2019,F,39,-0.3183527120892344,prevalence
2020,F,39,-0.3183389517401619,prevalence
2021,F,39,-0.31840558736827806,prevalence
2022,F,39,-0.3185519966447079,prevalence
2023,F,39,-0.31877682171067145,prevalence
2024,F,39,-0.3190779762939245,prevalence
2025,F,39,-0.3194526879843304,prevalence
2026,F,39,-0.3194526879843304,prevalence
2000,M,39,-0.33494616366886776,prevalence
2001,M,39,-0.33442753628533234,prevalence
2002,M,39,-0.3338933983623036,prevalence
2003,M,39,-0.33334471764590984,prevalence
2004,M,39,-0.33278255925763517,prevalence
2005,M,39,-0.3322081170150172,prevalence
2006,M,39,-0.3316226917417033,prevalence
2007,M,39,-0.33102774179440597,prevalence
2008,M,39,-0.33042482064424206,prevalence
2009,M,39,-0.32981560068409205,prevalence
2010,M,39,-0.3292018690791438,prevalence
2011,M,39,-0.3285855111871829,prevalence
2012,M,39,-0.3279685048353252,prevalence
2013,M,39,-0.32735291332290334,prevalence
2014,M,39,-0.32674085889711674,prevalence
2015,M,39,-0.32613455559431964,prevalence
2016,M,39,-0.3255362060445364,prevalence
2017,M,39,-0.32494814163806574,prevalence
2018,M,39,-0.3243726019179419,prevalence
2019,M,39,-0.32381190484936656,prevalence
2020,M,39,-0.32326833389686216,prevalence
2021,M,39,-0.3227441550309164,prevalence
2022,M,39,-0.3222415858995434,prevalence
2023,M,39,-0.3217627921921045,prevalence
2024,M,39,-0.32130986712136245,prevalence
2025,M,39,-0.3208848177112065,prevalence
2026,M,39,-0.3208848177112065,prevalence
2000,F,40,-0.32988922662894754,prevalence
2001,F,40,-0.32902217751151175,prevalence
2002,F,40,-0.32814979912518366,prevalence
2003,F,40,-0.3272775809483448,prevalence
2004,F,40,-0.32641130548157116,prevalence
2005,F,40,-0.325556990514445,prevalence
2006,F,40,-0.3247208338986642,prevalence
2007,F,40,-0.32390916058522834,prevalence
2008,F,40,-0.3231282473841753,prevalence
2009,F,40,-0.32238436809349846,prevalence
2010,F,40,-0.32168363981771736,prevalence
2011,F,40,-0.32103193835383437,prevalence
2012,F,40,-0.32043490133923536,prevalence
2013,F,40,-0.3198977052390871,prevalence
2014,F,40,-0.3194251053205147,prevalence
2015,F,40,-0.3190213401424738,prevalence
2016,F,40,-0.31869007470641847,prevalence
2017,F,40,-0.31843431988973325,prevalence
2018,F,40,-0.3182564448965225,prevalence
2019,F,40,-0.318158089253254,prevalence
2020,F,40,-0.3181401493888242,prevalence
2021,F,40,-0.3182027994637254,prevalence
2022,F,40,-0.31834545895040117,prevalence
2023,F,40,-0.3185667974889342,prevalence
2024,F,40,-0.31886480997099603,prevalence
2025,F,40,-0.3192367330110489,prevalence
2026,F,40,-0.3192367330110489,prevalence
2000,M,40,-0.3348423566541163,prevalence
2001,M,40,-0.33433658142685097,prevalence
2002,M,40,-0.3338168159921307,prevalence
2003,M,40,-0.33328397938812226,prevalence
2004,M,40,-0.3327391332485792,prevalence
2005,M,40,-0.3321834469668847,prevalence
2006,M,40,-0.3316181654039934,prevalence
2007,M,40,-0.33104476448677717,prevalence
2008,M,40,-0.33046468378754545,prevalence
2009,M,40,-0.3298795194539346,prevalence
2010,M,40,-0.3292909903862121,prevalence
2011,M,40,-0.3287008579151299,prevalence
2012,M,40,-0.3281110213765223,prevalence
2013,M,40,-0.3275233844750246,prevalence
2014,M,40,-0.3269399514164992,prevalence
2015,M,40,-0.32636275132129217,prevalence
2016,M,40,-0.3257939255292114,prevalence
2017,M,40,-0.3252355222917081,prevalence
2018,M,40,-0.32468968005372256,prevalence
2019,M,40,-0.3241585328437562,prevalence
2020,M,40,-0.32364414527714014,prevalence
2021,M,40,-0.32314867365572925,prevalence
2022,M,40,-0.32267412941685786,prevalence
2023,M,40,-0.3222224617091168,prevalence
2024,M,40,-0.321795599557685,prevalence
2025,M,40,-0.3213954038780645,prevalence
2026,M,40,-0.3213954038780645,prevalence
2000,F,41,-0.32978061898204464,prevalence
2001,F,41,-0.32890901065980105,prevalence
2002,F,41,-0.3280319705930954,prevalence
2003,F,41,-0.32715496301401076,prevalence
2004,F,41,-0.3262837502923192,prevalence
2005,F,41,-0.32542433049823216,prevalence
2006,F,41,-0.3245829157349968,prevalence
2007,F,41,-0.3237657560021181,prevalence
2008,F,41,-0.3229791658190285,prevalence
2009,F,41,-0.3222293953281702,prevalence
2010,F,41,-0.3215225570515368,prevalence
2011,F,41,-0.32086454528330216,prevalence
2012,F,41,-0.3202609564705793,prevalence
2013,F,41,-0.3197170106564968,prevalence
2014,F,41,-0.31923748921026524,prevalence
2015,F,41,-0.31882664857880844,prevalence
2016,F,41,-0.31848818041489485,prevalence
2017,F,41,-0.31822514987453693,prevalence
2018,F,41,-0.3180399544354051,prevalence
2019,F,41,-0.31793428912241506,prevalence
2020,F,41,-0.31790912740688554,prevalence
2021,F,41,-0.3179646937554828,prevalence
2022,F,41,-0.3181004634664122,prevalence
2023,F,41,-0.31831525476608585,prevalence
2024,F,41,-0.3186070389875818,prevalence
2025,F,41,-0.31897315938872334,prevalence
2026,F,41,-0.31897315938872334,prevalence
2000,M,41,-0.33474183387770484,prevalence
2001,M,41,-0.33424590857732833,prevalence
2002,M,41,-0.3337371695147173,prevalence
2003,M,41,-0.33321669620649885,prevalence
2004,M,41,-0.33268547809441434,prevalence
2005,M,41,-0.33214468375791195,prevalence
2006,M,41,-0.33159560501091234,prevalence
2007,M,41,-0.3310396011228859,prevalence
2008,M,41,-0.33047816490911147,prevalence
2009,M,41,-0.32991284536315507,prevalence
2010,M,41,-0.329345287188759,prevalence
2011,M,41,-0.32877721898386664,prevalence
2012,M,41,-0.3282104056937847,prevalence
2013,M,41,-0.3276467918240932,prevalence
2014,M,41,-0.32708819599772126,prevalence
2015,M,41,-0.3265365610701559,prevalence
2016,M,41,-0.32599394822213296,prevalence
2017,M,41,-0.3254623058199226,prevalence
2018,M,41,-0.32494361445946635,prevalence
2019,M,41,-0.32443988726679085,prevalence
2020,M,41,-0.3239530959709834,prevalence
2021,M,41,-0.32348519960397826,prevalence
2022,M,41,-0.3230380841385892,prevalence
2023,M,41,-0.32261359786463134,prevalence
2024,M,41,-0.3222135152063382,prevalence
2025,M,41,-0.3218395294104293,prevalence
2026,M,41,-0.3218395294104293,prevalence
2000,F,42,-0.32967552149440654,prevalence
2001,F,42,-0.32879966416182094,prevalence
2002,F,42,-0.32791815475651476,prevalence
2003,F,42,-0.3270364228174788,prevalence
2004,F,42,-0.3261601856253507,prevalence
2005,F,42,-0.3252953814315001,prevalence
2006,F,42,-0.32444825521913734,prevalence
2007,F,42,-0.3236249528794106,prevalence
2008,F,42,-0.3228317875050034,prevalence
2009,F,42,-0.3220749839104665,prevalence
2010,F,42,-0.3213606311333554,prevalence
2011,F,42,-0.32069464242788526,prevalence
2012,F,42,-0.32008259094702785,prevalence
2013,F,42,-0.3195297185183803,prevalence
2014,F,42,-0.31904082303763504,prevalence
2015,F,42,-0.31862020349079556,prevalence
2016,F,42,-0.3182715913160434,prevalence
2017,F,42,-0.31799811293246627,prevalence
2018,F,42,-0.3178022298349887,prevalence
2019,F,42,-0.3176857176748226,prevalence
2020,F,42,-0.3176496396358471,prevalence
2021,F,42,-0.3176943109027073,prevalence
2022,F,42,-0.31781934064094564,prevalence
2023,F,42,-0.31802359584020223,prevalence
2024,F,42,-0.3183051928711662,prevalence
2025,F,42,-0.3186616525693535,prevalence
2026,F,42,-0.3186616525693535,prevalence
2000,M,42,-0.33464969390325383,prevalence
2001,M,42,-0.33416047761411816,prevalence
2002,M,42,-0.3336595624657679,prevalence
2003,M,42,-0.3331479133356498,prevalence
2004,M,42,-0.332626625897916,prevalence
2005,M,42,-0.33209688351651817,prevalence
2006,M,42,-0.3315599800501225,prevalence
2007,M,42,-0.3310173345773491,prevalence
2008,M,42,-0.3304703604682164,prevalence
2009,M,42,-0.3299206379153212,prevalence
2010,M,42,-0.32936978314693033,prevalence
2011,M,42,-0.328819533317211,prevalence
2012,M,42,-0.32827162556862016,prevalence
2013,M,42,-0.3277278782758834,prevalence
2014,M,42,-0.3271901562085085,prevalence
2015,M,42,-0.32666035070192617,prevalence
2016,M,42,-0.32614037520357914,prevalence
2017,M,42,-0.32563215767339126,prevalence
2018,M,42,-0.3251376190012271,prevalence
2019,M,42,-0.3246586707851779,prevalence
2020,M,42,-0.324197198806629,prevalence
2021,M,42,-0.323755051032819,prevalence
2022,M,42,-0.3233340263617434,prevalence
2023,M,42,-0.32293584697529654,prevalence
2024,M,42,-0.32256222344920843,prevalence
2025,M,42,-0.32221469065853786,prevalence
2026,M,42,-0.32221469065853786,prevalence
2000,F,43,-0.3295775293093982,prevalence
2001,F,43,-0.3286981330340385,prevalence
2002,F,43,-0.3278127396028118,prevalence
2003,F,43,-0.3269267303707733,prevalence
2004,F,43,-0.3260457475719676,prevalence
2005,F,43,-0.3251756868532303,prevalence
2006,F,43,-0.32432262092053804,prevalence
2007,F,43,-0.32349281538435043,prevalence
2008,F,43,-0.3226924102687399,prevalence
2009,F,43,-0.3219276166458505,prevalence
2010,F,43,-0.3212045097294224,prevalence
2011,F,43,-0.3205289492192607,prevalence
2012,F,43,-0.3199065275506484,prevalence
2013,F,43,-0.3193424565690916,prevalence
2014,F,43,-0.31884165196373465,prevalence
2015,F,43,-0.3184083561005209,prevalence
2016,F,43,-0.3180463917158518,prevalence
2017,F,43,-0.31775894972542135,prevalence
2018,F,43,-0.31754859456104917,prevalence
2019,F,43,-0.31741719447958006,prevalence
2020,F,43,-0.3173659393673888,prevalence
2021,F,43,-0.31739527751935065,prevalence
2022,F,43,-0.31750494636005333,prevalence
2023,F,43,-0.3176939686560019,prevalence
2024,F,43,-0.31796065384998456,prevalence
2025,F,43,-0.31830259669613836,prevalence
2026,F,43,-0.31830259669613836,prevalence
2000,M,43,-0.3345703282104861,prevalence
2001,M,43,-0.33408483670376304,prevalence
2002,M,43,-0.3335884602339173,prevalence
2003,M,43,-0.3330822379447017,prevalence
2004,M,43,-0.33256727778447537,prevalence
2005,M,43,-0.3320448194292178,prevalence
2006,M,43,-0.3315161850104936,prevalence
2007,M,43,-0.3309827866138468,prevalence
2008,M,43,-0.3304461191065171,prevalence
2009,M,43,-0.32990776380108466,prevalence
2010,M,43,-0.3293693417906454,prevalence
2011,M,43,-0.32883259769883216,prevalence
2012,M,43,-0.3282993173804828,prevalence
2013,M,43,-0.32777126426250847,prevalence
2014,M,43,-0.32725030522526405,prevalence
2015,M,43,-0.3267382826568038,prevalence
2016,M,43,-0.3262371727517704,prevalence
2017,M,43,-0.32574878053496453,prevalence
2018,M,43,-0.3252750224664635,prevalence
2019,M,43,-0.32481774424660576,prevalence
2020,M,43,-0.3243788108615201,prevalence
2021,M,43,-0.32395994571317055,prevalence
2022,M,43,-0.32356298290885255,prevalence
2023,M,43,-0.3231894728098874,prevalence
2024,M,43,-0.3228410707179573,prevalence
2025,M,43,-0.3225192281024079,prevalence
2026,M,43,-0.3225192281024079,prevalence
2000,F,44,-0.329489782554249,prevalence
2001,F,44,-0.3286079342874976,prevalence
2002,F,44,-0.32771962590805354,prevalence
2003,F,44,-0.3268301356048871,prevalence
2004,F,44,-0.32594501732942677,prevalence
2005,F,44,-0.3250700995861999,prevalence
2006,F,44,-0.32421134918459876,prevalence
2007,F,44,-0.32337484207051664,prevalence
2008,F,44,-0.3225668248085688,prevalence
2009,F,44,-0.32179331472578576,prevalence
2010,F,44,-0.3210603610965431,prevalence
2011,F,44,-0.3203737921512924,prevalence
2012,F,44,-0.319739160265222,prevalence
2013,F,44,-0.3191617491929315,prevalence
2014,F,44,-0.31864636931002793,prevalence
2015,F,44,-0.31819740060773183,prevalence
2016,F,44,-0.31781869490181375,prevalence
2017,F,44,-0.31751354538043675,prevalence
2018,F,44,-0.31728462436730237,prevalence
2019,F,44,-0.3171338890570323,prevalence
2020,F,44,-0.31706275826328817,prevalence
2021,F,44,-0.3170717833388514,prevalence
2022,F,44,-0.3171608929385783,prevalence
2023,F,44,-0.3173293380871448,prevalence
2024,F,44,-0.31757560228083015,prevalence
2025,F,44,-0.31789753854983904,prevalence
2026,F,44,-0.31789753854983904,prevalence
2000,M,44,-0.33450748879417685,prevalence
2001,M,44,-0.3340228175932281,prevalence
2002,M,44,-0.333527925881174,prevalence
2003,M,44,-0.3330237990946048,prevalence
2004,M,44,-0.33251166863423726,prevalence
2005,M,44,-0.3319928068005659,prevalence
2006,M,44,-0.33146859184672894,prevalence
2007,M,44,-0.3309404861315141,prevalence
2008,M,44,-0.33041003333787206,prevalence
2009,M,44,-0.32987885401704325,prevalence
2010,M,44,-0.3293486448613341,prevalence
2011,M,44,-0.3288211336776831,prevalence
2012,M,44,-0.32829813877367114,prevalence
2013,M,44,-0.32778149890716357,prevalence
2014,M,44,-0.327273065978192,prevalence
2015,M,44,-0.3267747358351718,prevalence
2016,M,44,-0.3262884027481414,prevalence
2017,M,44,-0.32581595606101427,prevalence
2018,M,44,-0.32535926876723725,prevalence
2019,M,44,-0.3249201988348234,prevalence
2020,M,44,-0.32450052934394163,prevalence
2021,M,44,-0.3241020364442661,prevalence
2022,M,44,-0.32372638617582344,prevalence
2023,M,44,-0.3233751705360624,prevalence
2024,M,44,-0.3230500042764301,prevalence
2025,M,44,-0.3227522163130034,prevalence
2026,M,44,-0.3227522163130034,prevalence
2000,F,45,-0.32941487264263214,prevalence
2001,F,45,-0.3285319280517907,prevalence
2002,F,45,-0.32764198081143137,prevalence
2003,F,45,-0.3267501509418311,prevalence
2004,F,45,-0.3258618377668707,prevalence
2005,F,45,-0.32498281189111966,prevalence
2006,F,45,-0.324118809915148,prevalence
2007,F,45,-0.3232759149335841,prevalence
2008,F,45,-0.32246009988546315,prevalence
2009,F,45,-0.32167740018550606,prevalence
2010,F,45,-0.3209337357075936,prevalence
2011,F,45,-0.3202349161017215,prevalence
2012,F,45,-0.31958643255436386,prevalence
2013,F,45,-0.31899352431608474,prevalence
2014,F,45,-0.3184610488887917,prevalence
2015,F,45,-0.31799341691115973,prevalence
2016,F,45,-0.3175945590487534,prevalence
2017,F,45,-0.31726782901437867,prevalence
2018,F,45,-0.3170160637488491,prevalence
2019,F,45,-0.3168413789749769,prevalence
2020,F,45,-0.31674529590504663,prevalence
2021,F,45,-0.31672863962335884,prevalence
2022,F,45,-0.3167915498281972,prevalence
2023,F,45,-0.31693350350040783,prevalence
2024,F,45,-0.31715325382364745,prevalence
2025,F,45,-0.3174489188881434,prevalence
2026,F,45,-0.3174489188881434,prevalence
2000,M,45,-0.33446399236123814,prevalence
2001,M,45,-0.33397751602240994,prevalence
2002,M,45,-0.3334811473195572,prevalence
2003,M,45,-0.3329760466027899,prevalence
2004,M,45,-0.3324634215257181,prevalence
2005,M,45,-0.33194466310706594,prevalence
2006,M,45,-0.33142120157167393,prevalence
2007,M,45,-0.33089457082733265,prevalence
2008,M,45,-0.33036637204114816,prevalence
2009,M,45,-0.32983829521928615,prevalence
2010,M,45,-0.3293120830634693,prevalence
2011,M,45,-0.32878957569889944,prevalence
2012,M,45,-0.32827259800007313,prevalence
2013,M,45,-0.3277630144651336,prevalence
2014,M,45,-0.32726284552303697,prevalence
2015,M,45,-0.326773916035739,prevalence
2016,M,45,-0.3262981898629075,prevalence
2017,M,45,-0.32583755308862855,prevalence
2018,M,45,-0.3253939945277851,prevalence
2019,M,45,-0.324969274464847,prevalence
2020,M,45,-0.32456523083215516,prevalence
2021,M,45,-0.3241836117859881,prevalence
2022,M,45,-0.32382608218277836,prevalence
2023,M,45,-0.3234942263539793,prevalence
2024,M,45,-0.3231895193626603,prevalence
2025,M,45,-0.3229133592262885,prevalence
2026,M,45,-0.3229133592262885,prevalence
2000,F,46,-0.32935454697533156,prevalence
2001,F,46,-0.3284721870404267,prevalence
2002,F,46,-0.3275821543695751,prevalence
2003,F,46,-0.32668940225733606,prevalence
2004,F,46,-0.3257992070801205,prevalence
2005,F,46,-0.32491704937120947,prevalence
2006,F,46,-0.3240486221415672,prevalence
2007,F,46,-0.32319976031028386,prevalence
2008,F,46,-0.32237634813592086,prevalence
2009,F,46,-0.3215842685317692,prevalence
2010,F,46,-0.32082934423381804,prevalence
2011,F,46,-0.32011722849513397,prevalence
2012,F,46,-0.31945346925795215,prevalence
2013,F,46,-0.31884318193484523,prevalence
2014,F,46,-0.318291243500986,prevalence
2015,F,46,-0.31780210078554666,prevalence
2016,F,46,-0.31737974423506,prevalence
2017,F,46,-0.3170276238929619,prevalence
2018,F,46,-0.3167487347219133,prevalence
2019,F,46,-0.3165453332368374,prevalence
2020,F,46,-0.3164191499039079,prevalence
2021,F,46,-0.3163712465880669,prevalence
2022,F,46,-0.3164020270701376,prevalence
2023,F,46,-0.3165112318497792,prevalence
2024,F,46,-0.3166979123480536,prevalence
2025,F,46,-0.31696058847972997,prevalence
2026,F,46,-0.31696058847972997,prevalence
2000,M,46,-0.334441504262812,prevalence
2001,M,46,-0.3339508535310064,prevalence
2002,M,46,-0.3334504660307827,prevalence
2003,M,46,-0.33294155734305386,prevalence
2004,M,46,-0.3324254544437178,prevalence
2005,M,46,-0.3319035464228005,prevalence
2006,M,46,-0.3313774580241057,prevalence
2007,M,46,-0.33084866426394066,prevalence
2008,M,46,-0.33031900120168356,prevalence
2009,M,46,-0.3297901205661142,prevalence
2010,M,46,-0.3292638830867952,prevalence
2011,M,46,-0.328742257253793,prevalence
2012,M,46,-0.3282270708060814,prevalence
2013,M,46,-0.32772036082136435,prevalence
2014,M,46,-0.3272240738523713,prevalence
2015,M,46,-0.32674021456507574,prevalence
2016,M,46,-0.3262707886185276,prevalence
2017,M,46,-0.3258177453427283,prevalence
2018,M,46,-0.325383032621155,prevalence
2019,M,46,-0.3249685420534129,prevalence
2020,M,46,-0.3245761031874635,prevalence
2021,M,46,-0.3242074766155342,prevalence
2022,M,46,-0.3238643371187075,prevalence
2023,M,46,-0.3235482615835782,prevalence
2024,M,46,-0.3232607174324047,prevalence
2025,M,46,-0.32300304840789107,prevalence
2026,M,46,-0.32300304840789107,prevalence
2000,F,47,-0.329309712465441,prevalence
2001,F,47,-0.3284297913661083,prevalence
2002,F,47,-0.32754144736725926,prevalence
2003,F,47,-0.3266494550500775,prevalence
